Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,snapshot_ts,Snapshot_Age_Hours,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20_original,Price_vs_SMA50_original,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,Chart_EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,Price_vs_SMA20_chart,Price_vs_SMA50_chart,SMA20,SMA50,Atr_Pct,Chart_Source,Universal_Data_Complete,Directional_Data_Complete,Completeness_Score,Completeness_Reason,Crossover_Age_Bucket,IV_Rank_XS,Strategy_Name,Strategy_Tier,Valid_Reason,Theory_Source,Regime_Context,IV_Context,Capital_Requirement,Risk_Profile,Greeks_Exposure,Execution_Ready,Confidence,Trade_Bias,Strategy_Type,EXECUTABLE
META,2025-12-31 23:30:16.645651,2025-12-31,,schwab,658.92,7940359.0,mark,1767229191966,1767229191715,23424.93,False,CLOSED,OK,COMPUTED,35.919,,,,35.919,,,,,,,,,,,,,,,,,,,,,,,17.3828835728788,21.576930995403856,23.967890962250166,34.71648352759793,30.241035601594024,17.3828835728788,21.576930995403856,23.967890962250166,34.71648352759793,30.241035601594024,32.82858751271557,31.418667550857933,32.98326402972302,-6.585007389371366,Normal,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-1.242252743815875,-0.2168077442548055,Stable,62.002818157964676,49.024622646909286,Strong,18.060301890502863,True,0.502806366839357,,0.0,,,False,11.95110903774983,Bearish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,35.919,23.967890962250166,11.95110903774983,,,,,49.86299819443033,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,,Long Put LEAP,1,"Bearish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=nan)",Hull Ch.10 - Multi-year protective or directional,Bearish,"gap_30d=12.0, gap_60d=nan, gap_180d=nan, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Short Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bearish,Directional,True
META,2025-12-31 23:30:16.645651,2025-12-31,,schwab,658.92,7940359.0,mark,1767229191966,1767229191715,23424.93,False,CLOSED,OK,COMPUTED,35.919,,,,35.919,,,,,,,,,,,,,,,,,,,,,,,17.3828835728788,21.576930995403856,23.967890962250166,34.71648352759793,30.241035601594024,17.3828835728788,21.576930995403856,23.967890962250166,34.71648352759793,30.241035601594024,32.82858751271557,31.418667550857933,32.98326402972302,-6.585007389371366,Normal,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-1.242252743815875,-0.2168077442548055,Stable,62.002818157964676,49.024622646909286,Strong,18.060301890502863,True,0.502806366839357,,0.0,,,False,11.95110903774983,Bearish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,35.919,23.967890962250166,11.95110903774983,,,,,49.86299819443033,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,,Covered Call,1,Bearish + Rich IV (gap_30d=12.0) [requires stock ownership],Passarelli - Premium collection on held stock,Bearish,gap_30d=12.0,0,Unlimited downside (stock ownership),"Long Delta (from stock), Short Vega, Long Theta",False,70,Bearish,Directional,True
MCK,2025-12-31 23:30:16.645651,2025-12-31,,schwab,820.29,430239.0,mark,1767229012050,1767225480079,27136.566,False,CLOSED,OK,COMPUTED,27.249,,,,27.249,,,,,,,,,,,,,,,,,,,,,,,9.930151770557798,18.22852796593781,21.52682834784936,20.368834162314265,23.1747348322665,9.930151770557798,18.22852796593781,21.52682834784936,20.368834162314265,23.1747348322665,24.065550981193613,23.037066145807035,22.95105576552548,-11.596676577291564,Normal_Contraction,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Neutral,0.8575048524051561,-0.8390002625327101,Falling,33.67882482292906,55.781638337827,Strong,9.508040712860026,True,0.34893173007670103,,0.0,,,False,5.722171652150639,Bidirectional,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,27.249,21.52682834784936,5.722171652150639,,,,,26.581582570765995,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=nan)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=5.7, gap_60d=nan, gap_180d=nan, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True
MCK,2025-12-31 23:30:16.645651,2025-12-31,,schwab,820.29,430239.0,mark,1767229012050,1767225480079,27136.566,False,CLOSED,OK,COMPUTED,27.249,,,,27.249,,,,,,,,,,,,,,,,,,,,,,,9.930151770557798,18.22852796593781,21.52682834784936,20.368834162314265,23.1747348322665,9.930151770557798,18.22852796593781,21.52682834784936,20.368834162314265,23.1747348322665,24.065550981193613,23.037066145807035,22.95105576552548,-11.596676577291564,Normal_Contraction,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Neutral,0.8575048524051561,-0.8390002625327101,Falling,33.67882482292906,55.781638337827,Strong,9.508040712860026,True,0.34893173007670103,,0.0,,,False,5.722171652150639,Bidirectional,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,27.249,21.52682834784936,5.722171652150639,,,,,26.581582570765995,,,,,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=5.7, gap_60d=nan, gap_180d=nan, IV_Rank=nan",5000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,True
PH,2025-12-31 23:30:16.645651,2025-12-31,,schwab,878.96,281712.0,mark,1767229200213,1767229163977,23452.668,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.646754695597364,18.293882066792857,17.19409357195633,25.143782862385297,22.27138536116391,12.646754695597364,18.293882066792857,17.19409357195633,25.143782862385297,22.27138536116391,22.8449017965568,21.66845190635291,22.222308936772713,-4.547338876358966,Normal_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bullish,1.3859777937158584,6.1847725967982425,Falling,22.1299053700684,47.13600853719136,Moderate,12.666664714283268,True,,,0.0,,,False,,Bullish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,17.19409357195633,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=nan)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=nan, gap_60d=nan, gap_180d=nan, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True
PH,2025-12-31 23:30:16.645651,2025-12-31,,schwab,878.96,281712.0,mark,1767229200213,1767229163977,23452.668,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.646754695597364,18.293882066792857,17.19409357195633,25.143782862385297,22.27138536116391,12.646754695597364,18.293882066792857,17.19409357195633,25.143782862385297,22.27138536116391,22.8449017965568,21.66845190635291,22.222308936772713,-4.547338876358966,Normal_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bullish,1.3859777937158584,6.1847725967982425,Falling,22.1299053700684,47.13600853719136,Moderate,12.666664714283268,True,,,0.0,,,False,,Bullish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,17.19409357195633,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=nan, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=nan, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True
PH,2025-12-31 23:30:16.645651,2025-12-31,,schwab,878.96,281712.0,mark,1767229200213,1767229163977,23452.668,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.646754695597364,18.293882066792857,17.19409357195633,25.143782862385297,22.27138536116391,12.646754695597364,18.293882066792857,17.19409357195633,25.143782862385297,22.27138536116391,22.8449017965568,21.66845190635291,22.222308936772713,-4.547338876358966,Normal_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bullish,1.3859777937158584,6.1847725967982425,Falling,22.1299053700684,47.13600853719136,Moderate,12.666664714283268,True,,,0.0,,,False,,Bullish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,17.19409357195633,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=nan, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True
GS,2025-12-31 23:30:16.645651,2025-12-31,,schwab,879.5,1221740.0,mark,1767228976010,1767229104085,23512.56,False,CLOSED,OK,COMPUTED,26.3,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,16.810714029898307,22.174471483653814,21.55571840788084,25.38136101446384,23.26586278224961,16.810714029898307,22.174471483653814,21.55571840788084,25.38136101446384,23.26586278224961,22.905012562078145,22.40433414563655,23.2301410058463,-4.745004377982532,Normal_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bullish,3.179956613310469,10.407633964847882,Stable,50.503563592660036,51.12180422012359,Strong,25.570317720300885,True,0.97225542662741,Bull Flag,70.0,,,False,4.744281592119162,Bullish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,26.3,21.55571840788084,4.744281592119162,,,,,22.009387496844628,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=nan)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=4.7, gap_60d=nan, gap_180d=nan, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True
GS,2025-12-31 23:30:16.645651,2025-12-31,,schwab,879.5,1221740.0,mark,1767228976010,1767229104085,23512.56,False,CLOSED,OK,COMPUTED,26.3,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,16.810714029898307,22.174471483653814,21.55571840788084,25.38136101446384,23.26586278224961,16.810714029898307,22.174471483653814,21.55571840788084,25.38136101446384,23.26586278224961,22.905012562078145,22.40433414563655,23.2301410058463,-4.745004377982532,Normal_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bullish,3.179956613310469,10.407633964847882,Stable,50.503563592660036,51.12180422012359,Strong,25.570317720300885,True,0.97225542662741,Bull Flag,70.0,,,False,4.744281592119162,Bullish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,26.3,21.55571840788084,4.744281592119162,,,,,22.009387496844628,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=4.7, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=4.7, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True
GS,2025-12-31 23:30:16.645651,2025-12-31,,schwab,879.5,1221740.0,mark,1767228976010,1767229104085,23512.56,False,CLOSED,OK,COMPUTED,26.3,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,16.810714029898307,22.174471483653814,21.55571840788084,25.38136101446384,23.26586278224961,16.810714029898307,22.174471483653814,21.55571840788084,25.38136101446384,23.26586278224961,22.905012562078145,22.40433414563655,23.2301410058463,-4.745004377982532,Normal_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bullish,3.179956613310469,10.407633964847882,Stable,50.503563592660036,51.12180422012359,Strong,25.570317720300885,True,0.97225542662741,Bull Flag,70.0,,,False,4.744281592119162,Bullish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,26.3,21.55571840788084,4.744281592119162,,,,,22.009387496844628,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.8,Has_IV|Limited_Charts|Has_Trend,None,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=4.7, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True
NEU,2025-12-31 23:30:16.645651,2025-12-31,,schwab,687.26,122694.0,mark,1767229200049,1767215404282,37212.363,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.156780673782983,22.607274808760085,20.77331055183075,32.443672732222154,28.912550175025963,16.156780673782983,22.607274808760085,20.77331055183075,32.443672732222154,28.912550175025963,26.799930728497323,25.996533743041073,25.36697360533795,-4.616529878047768,Normal_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-5.557089429571057,-7.893301252617864,Stable,53.65317357059029,14.951289226917552,Strong,15.253156814182056,True,,Descending Triangle,64.0,,,False,,Bearish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,20.77331055183075,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Long Put,1,Bearish + Cheap IV (gap_180d=nan),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=nan, gap_60d=nan, gap_180d=nan",500,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,True
NEU,2025-12-31 23:30:16.645651,2025-12-31,,schwab,687.26,122694.0,mark,1767229200049,1767215404282,37212.363,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.156780673782983,22.607274808760085,20.77331055183075,32.443672732222154,28.912550175025963,16.156780673782983,22.607274808760085,20.77331055183075,32.443672732222154,28.912550175025963,26.799930728497323,25.996533743041073,25.36697360533795,-4.616529878047768,Normal_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-5.557089429571057,-7.893301252617864,Stable,53.65317357059029,14.951289226917552,Strong,15.253156814182056,True,,Descending Triangle,64.0,,,False,,Bearish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,20.77331055183075,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Long Put LEAP,1,"Bearish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=nan)",Hull Ch.10 - Multi-year protective or directional,Bearish,"gap_30d=nan, gap_60d=nan, gap_180d=nan, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Short Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bearish,Directional,True
NEU,2025-12-31 23:30:16.645651,2025-12-31,,schwab,687.26,122694.0,mark,1767229200049,1767215404282,37212.363,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.156780673782983,22.607274808760085,20.77331055183075,32.443672732222154,28.912550175025963,16.156780673782983,22.607274808760085,20.77331055183075,32.443672732222154,28.912550175025963,26.799930728497323,25.996533743041073,25.36697360533795,-4.616529878047768,Normal_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-5.557089429571057,-7.893301252617864,Stable,53.65317357059029,14.951289226917552,Strong,15.253156814182056,True,,Descending Triangle,64.0,,,False,,Bearish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,20.77331055183075,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Covered Call,1,Bearish + Rich IV (gap_30d=nan) [requires stock ownership],Passarelli - Premium collection on held stock,Bearish,gap_30d=nan,0,Unlimited downside (stock ownership),"Long Delta (from stock), Short Vega, Long Theta",False,70,Bearish,Directional,True
TYL,2025-12-31 23:30:16.645651,2025-12-31,,schwab,453.95,181345.0,mark,1767229200212,1767228279956,24336.689,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.866363495411814,15.137437124265896,22.01436626405528,27.17166328266225,25.56436274617014,11.866363495411814,15.137437124265896,22.01436626405528,27.17166328266225,25.56436274617014,25.905171687384765,24.983131358263343,25.477322307774013,-10.148002768643464,Normal_Contraction,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-4.575906463029819,-6.745569959492319,Stable,27.58852769736552,34.47796236273449,Strong,23.585026791365575,True,,,0.0,,,False,,Bearish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,22.01436626405528,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Long Put,1,Bearish + Cheap IV (gap_180d=nan),Natenberg Ch.3 - Directional with negative delta,Bearish,"gap_30d=nan, gap_60d=nan, gap_180d=nan",500,Defined (max loss = premium paid),"Short Delta, Long Vega, Short Theta",True,65,Bearish,Directional,True
TYL,2025-12-31 23:30:16.645651,2025-12-31,,schwab,453.95,181345.0,mark,1767229200212,1767228279956,24336.689,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.866363495411814,15.137437124265896,22.01436626405528,27.17166328266225,25.56436274617014,11.866363495411814,15.137437124265896,22.01436626405528,27.17166328266225,25.56436274617014,25.905171687384765,24.983131358263343,25.477322307774013,-10.148002768643464,Normal_Contraction,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-4.575906463029819,-6.745569959492319,Stable,27.58852769736552,34.47796236273449,Strong,23.585026791365575,True,,,0.0,,,False,,Bearish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,22.01436626405528,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Long Put LEAP,1,"Bearish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=nan)",Hull Ch.10 - Multi-year protective or directional,Bearish,"gap_30d=nan, gap_60d=nan, gap_180d=nan, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Short Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bearish,Directional,True
TYL,2025-12-31 23:30:16.645651,2025-12-31,,schwab,453.95,181345.0,mark,1767229200212,1767228279956,24336.689,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.866363495411814,15.137437124265896,22.01436626405528,27.17166328266225,25.56436274617014,11.866363495411814,15.137437124265896,22.01436626405528,27.17166328266225,25.56436274617014,25.905171687384765,24.983131358263343,25.477322307774013,-10.148002768643464,Normal_Contraction,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Falling,,False,Unknown,Bearish,-4.575906463029819,-6.745569959492319,Stable,27.58852769736552,34.47796236273449,Strong,23.585026791365575,True,,,0.0,,,False,,Bearish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,22.01436626405528,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Covered Call,1,Bearish + Rich IV (gap_30d=nan) [requires stock ownership],Passarelli - Premium collection on held stock,Bearish,gap_30d=nan,0,Unlimited downside (stock ownership),"Long Delta (from stock), Short Vega, Long Theta",False,70,Bearish,Directional,True
MSCI,2025-12-31 23:30:16.645651,2025-12-31,,schwab,573.73,324051.0,mark,1767229200212,1767228430207,24186.438,False,CLOSED,OK,COMPUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.208305803933674,13.998277126773084,14.377088810785889,25.63903918662096,25.455620005655387,15.208305803933674,13.998277126773084,14.377088810785889,25.63903918662096,25.455620005655387,28.00340258746078,26.46938086131788,25.371289854245955,0.8312169931477875,Low_Compression,2025-12-31 23:30:16.645651,42.640526442222225,,Unknown,Unknown,Rising,,False,Unknown,Bullish,0.7559594175814273,0.3821690062478845,Falling,36.080062705690175,62.77359600410755,Strong,15.811677368100895,True,,Double Bottom,70.0,,,False,,Bullish,Unknown,,,,UNKNOWN,NONE,UNKNOWN,,,,UNKNOWN,NEUTRAL,,,UNKNOWN,UNKNOWN,,14.377088810785889,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Unknown,None,,False,,,,,,,Snapshot,True,False,0.6000000000000001,No_IV|Limited_Charts|Has_Trend,None,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=nan)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=nan, gap_60d=nan, gap_180d=nan, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True
